timestamp,frame,hand_index,handedness,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_MCP_x,INDEX_MCP_y,INDEX_MCP_z,INDEX_PIP_x,INDEX_PIP_y,INDEX_PIP_z,INDEX_DIP_x,INDEX_DIP_y,INDEX_DIP_z,INDEX_TIP_x,INDEX_TIP_y,INDEX_TIP_z,MIDDLE_MCP_x,MIDDLE_MCP_y,MIDDLE_MCP_z,MIDDLE_PIP_x,MIDDLE_PIP_y,MIDDLE_PIP_z,MIDDLE_DIP_x,MIDDLE_DIP_y,MIDDLE_DIP_z,MIDDLE_TIP_x,MIDDLE_TIP_y,MIDDLE_TIP_z,RING_MCP_x,RING_MCP_y,RING_MCP_z,RING_PIP_x,RING_PIP_y,RING_PIP_z,RING_DIP_x,RING_DIP_y,RING_DIP_z,RING_TIP_x,RING_TIP_y,RING_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
1781673677.1724515,190,0,Left,0.691995,0.668007,1e-06,0.606595,0.643884,-0.032584,0.527182,0.585609,-0.050686,0.466349,0.544073,-0.066782,0.409845,0.526541,-0.084571,0.572522,0.402372,-0.038292,0.527896,0.292765,-0.061916,0.50162,0.223813,-0.081258,0.483361,0.163504,-0.096783,0.626311,0.372335,-0.044474,0.608049,0.23906,-0.063602,0.598076,0.153952,-0.083084,0.592958,0.08422,-0.09905,0.679563,0.378238,-0.054825,0.696119,0.25236,-0.082867,0.707493,0.177056,-0.106958,0.715633,0.11266,-0.12432,0.729525,0.41305,-0.067301,0.772591,0.330413,-0.098713,0.801058,0.276928,-0.115258,0.824007,0.226992,-0.125988
1781673677.2064164,191,0,Left,0.691697,0.672761,1e-06,0.607198,0.648218,-0.034323,0.528875,0.588503,-0.053561,0.466615,0.546262,-0.070685,0.40885,0.528996,-0.089523,0.575933,0.407373,-0.039989,0.533303,0.296744,-0.065093,0.507466,0.226062,-0.085553,0.489726,0.164114,-0.101916,0.63018,0.37776,-0.045877,0.613556,0.244044,-0.066025,0.603616,0.158144,-0.086004,0.598249,0.087456,-0.102366,0.683664,0.38429,-0.056105,0.701302,0.258246,-0.084935,0.713313,0.182368,-0.108711,0.721827,0.11707,-0.125845,0.733265,0.420516,-0.068688,0.777096,0.338995,-0.100729,0.806376,0.286676,-0.117042,0.82994,0.2378,-0.127548
1781673677.239433,192,0,Left,0.693231,0.676821,1e-06,0.608313,0.651435,-0.033547,0.529284,0.59178,-0.052713,0.46672,0.549784,-0.069853,0.408888,0.532451,-0.088828,0.578369,0.409509,-0.040167,0.536369,0.298097,-0.064988,0.511277,0.227488,-0.085138,0.494082,0.165811,-0.101298,0.633269,0.380921,-0.046537,0.617038,0.247506,-0.066459,0.607863,0.162189,-0.086374,0.603358,0.091736,-0.102766,0.687252,0.388788,-0.057096,0.70546,0.263896,-0.085866,0.717765,0.188634,-0.10984,0.726819,0.123925,-0.127234,0.737195,0.426344,-0.069892,0.781792,0.346997,-0.101945,0.811503,0.295724,-0.118322,0.835815,0.247628,-0.128939
1781673677.2720819,193,0,Left,0.693587,0.682495,1e-06,0.609023,0.655572,-0.034896,0.530721,0.594979,-0.054524,0.466929,0.5536,-0.071904,0.407816,0.536925,-0.091108,0.581813,0.41348,-0.041359,0.540536,0.299817,-0.066355,0.516373,0.228497,-0.086261,0.500187,0.166205,-0.102279,0.636824,0.38616,-0.047333,0.622589,0.25007,-0.067584,0.615416,0.163497,-0.087541,0.613085,0.092676,-0.103927,0.690072,0.395806,-0.057644,0.71086,0.26932,-0.087728,0.725341,0.193664,-0.112666,0.736401,0.128576,-0.130568,0.738923,0.43539,-0.070168,0.785883,0.359266,-0.104502,0.817119,0.309642,-0.122248,0.842603,0.262749,-0.133589
1781673677.305277,194,0,Left,0.692997,0.685476,1e-06,0.609524,0.65979,-0.037385,0.532865,0.601441,-0.059256,0.469527,0.559343,-0.078523,0.410588,0.539303,-0.099511,0.584019,0.41631,-0.044928,0.54377,0.302014,-0.071704,0.519934,0.230274,-0.092904,0.503958,0.167644,-0.109733,0.639069,0.389598,-0.050204,0.625817,0.253151,-0.071763,0.619286,0.16628,-0.092238,0.617407,0.095367,-0.109003,0.692133,0.400046,-0.060024,0.713268,0.274071,-0.090979,0.728636,0.198267,-0.115829,0.74058,0.133234,-0.133688,0.740574,0.440412,-0.072341,0.78761,0.365546,-0.107286,0.819214,0.316383,-0.125113,0.84538,0.27012,-0.136469
1781673677.3390796,195,0,Left,0.69448,0.68894,1e-06,0.610337,0.661894,-0.037887,0.53348,0.604812,-0.060581,0.469169,0.565037,-0.080544,0.409619,0.546355,-0.102265,0.586529,0.420202,-0.046198,0.547066,0.305664,-0.073395,0.523239,0.233341,-0.095032,0.507451,0.169855,-0.112113,0.641575,0.393001,-0.051111,0.627891,0.25742,-0.072729,0.621549,0.170721,-0.093175,0.620083,0.09911,-0.109992,0.694639,0.40333,-0.060528,0.715418,0.278376,-0.090748,0.730914,0.202912,-0.115042,0.742996,0.137832,-0.132606,0.742989,0.443374,-0.07253,0.7886,0.36661,-0.105886,0.819699,0.317108,-0.122701,0.845411,0.270355,-0.133524
1781673677.3722932,196,0,Left,0.69638,0.692153,1e-06,0.612226,0.665251,-0.037422,0.536012,0.610458,-0.060665,0.471824,0.569988,-0.081373,0.41225,0.551407,-0.103798,0.587239,0.422972,-0.046159,0.548605,0.30721,-0.073507,0.52517,0.234437,-0.095237,0.509493,0.170041,-0.112436,0.64241,0.396628,-0.051529,0.628892,0.262036,-0.074066,0.621869,0.175225,-0.0953,0.619471,0.102363,-0.112707,0.695426,0.407701,-0.061288,0.7169,0.284024,-0.092278,0.73286,0.208705,-0.11682,0.745214,0.142709,-0.134383,0.743262,0.447727,-0.073551,0.788598,0.368609,-0.107035,0.819387,0.316654,-0.123879,0.844957,0.266648,-0.134745
1781673677.4056368,197,0,Left,0.698591,0.693227,1e-06,0.613403,0.667526,-0.038576,0.535865,0.612817,-0.061708,0.471967,0.570728,-0.08215,0.412622,0.548841,-0.103908,0.588365,0.42609,-0.045836,0.550037,0.308401,-0.073015,0.527421,0.235599,-0.094218,0.512012,0.170662,-0.110668,0.643007,0.401915,-0.050095,0.63001,0.268567,-0.072913,0.624056,0.182752,-0.093521,0.622852,0.109372,-0.110175,0.695158,0.412017,-0.059061,0.71729,0.294213,-0.090349,0.734083,0.219974,-0.114354,0.747228,0.154563,-0.130841,0.742323,0.44816,-0.070726,0.784477,0.367372,-0.103153,0.81453,0.31567,-0.119266,0.839745,0.265946,-0.129452
1781673677.4389486,198,0,Left,0.700458,0.688166,1e-06,0.614459,0.665994,-0.038234,0.537465,0.613558,-0.060251,0.47551,0.568662,-0.079319,0.417085,0.544961,-0.099134,0.584219,0.426808,-0.042803,0.544164,0.311067,-0.06743,0.52194,0.240809,-0.086665,0.506926,0.177193,-0.101693,0.63922,0.404167,-0.0453,0.626237,0.281373,-0.065742,0.621532,0.203706,-0.083814,0.620885,0.136252,-0.098876,0.69195,0.412025,-0.052652,0.711455,0.299067,-0.080978,0.725819,0.227731,-0.101647,0.73712,0.16464,-0.11596,0.739854,0.44214,-0.062911,0.776542,0.356788,-0.091661,0.802664,0.303174,-0.105629,0.824762,0.251619,-0.114598
1781673677.4728363,199,0,Left,0.705773,0.689226,0.0,0.618279,0.671085,-0.037043,0.542243,0.616764,-0.056601,0.482463,0.572111,-0.073328,0.428058,0.545218,-0.089978,0.580456,0.430325,-0.034235,0.535993,0.319193,-0.056379,0.508763,0.251043,-0.075279,0.487829,0.191646,-0.090252,0.634158,0.406512,-0.035394,0.617519,0.296185,-0.053776,0.608537,0.228458,-0.071047,0.60046,0.169573,-0.085218,0.687097,0.409513,-0.041796,0.696669,0.298053,-0.067625,0.706444,0.228752,-0.086356,0.711974,0.166365,-0.099324,0.736033,0.433126,-0.051321,0.768019,0.343744,-0.078705,0.792256,0.289227,-0.091951,0.812343,0.237201,-0.100097
1781673677.5059042,200,0,Left,0.711189,0.679039,1e-06,0.625932,0.671112,-0.03817,0.548469,0.623522,-0.057351,0.490054,0.581286,-0.07293,0.438908,0.552427,-0.088563,0.576318,0.43713,-0.034848,0.52271,0.343554,-0.057576,0.490953,0.282111,-0.077272,0.466384,0.228661,-0.092634,0.626228,0.401476,-0.035604,0.602831,0.283065,-0.053265,0.588551,0.211746,-0.070036,0.575558,0.153982,-0.083502,0.677757,0.398139,-0.041828,0.678111,0.280995,-0.067642,0.678466,0.207608,-0.088425,0.675497,0.142824,-0.103003,0.728159,0.420019,-0.051006,0.756491,0.329004,-0.07875,0.777243,0.2715,-0.093153,0.793004,0.217873,-0.10238
1781673677.5394752,201,0,Left,0.710403,0.673163,1e-06,0.62879,0.6714,-0.031721,0.553146,0.629829,-0.049699,0.497152,0.590072,-0.065989,0.448772,0.563525,-0.08312,0.577866,0.446899,-0.028557,0.526182,0.372128,-0.051781,0.493048,0.325154,-0.072877,0.467108,0.284115,-0.089234,0.621864,0.401711,-0.034233,0.595541,0.275742,-0.053089,0.578703,0.197639,-0.071443,0.564185,0.134122,-0.085539,0.670864,0.391977,-0.044858,0.664044,0.26955,-0.071223,0.658893,0.19242,-0.093848,0.651191,0.124203,-0.109771,0.72236,0.410901,-0.057933,0.750325,0.319924,-0.085125,0.769899,0.259646,-0.099545,0.784569,0.20582,-0.109015
1781673677.5724897,202,0,Left,0.710572,0.667198,0.0,0.629455,0.671176,-0.032144,0.553748,0.633379,-0.050421,0.498482,0.59462,-0.066888,0.450172,0.567602,-0.084371,0.575339,0.450146,-0.029324,0.523299,0.382083,-0.054292,0.489085,0.340269,-0.076905,0.461127,0.304331,-0.094013,0.617605,0.400466,-0.03549,0.585145,0.275248,-0.055466,0.563447,0.196429,-0.074938,0.544431,0.130542,-0.089897,0.666377,0.388815,-0.046611,0.657216,0.26722,-0.074085,0.652324,0.189638,-0.097324,0.644366,0.119747,-0.11365,0.718427,0.406469,-0.060168,0.744311,0.316605,-0.087881,0.762694,0.256547,-0.101959,0.775612,0.201868,-0.111288
1781673677.6058412,203,0,Left,0.712805,0.665336,0.0,0.628456,0.670415,-0.032174,0.552042,0.633691,-0.050053,0.495208,0.595225,-0.066272,0.445401,0.56877,-0.083346,0.573094,0.447698,-0.026202,0.516247,0.377901,-0.05018,0.479593,0.335888,-0.072307,0.449898,0.299811,-0.089245,0.61464,0.39911,-0.032456,0.577656,0.27687,-0.052208,0.55329,0.199809,-0.07218,0.532209,0.13544,-0.087439,0.662858,0.388397,-0.043941,0.652233,0.266738,-0.071844,0.646539,0.188367,-0.095603,0.637987,0.117969,-0.112103,0.714715,0.405898,-0.057846,0.738763,0.313525,-0.086315,0.755896,0.25181,-0.100986,0.767569,0.195175,-0.110615
1781673677.6392443,204,0,Left,0.711242,0.668258,0.0,0.62773,0.669052,-0.031652,0.548026,0.630142,-0.048664,0.487999,0.591304,-0.063995,0.435751,0.567071,-0.080162,0.568565,0.45013,-0.027609,0.509455,0.372482,-0.051411,0.470956,0.324466,-0.072504,0.4394,0.282654,-0.088869,0.612603,0.406374,-0.033324,0.575433,0.286812,-0.053778,0.550062,0.211297,-0.074227,0.526676,0.14803,-0.089918,0.661758,0.395771,-0.04392,0.649879,0.278063,-0.072263,0.641195,0.200709,-0.095257,0.629483,0.13311,-0.110939,0.713081,0.410432,-0.056738,0.732801,0.31754,-0.08508,0.747515,0.255511,-0.099002,0.757206,0.199773,-0.107896
1781673677.6725063,205,0,Left,0.714887,0.668144,0.0,0.629951,0.665076,-0.034822,0.547891,0.623692,-0.051868,0.484815,0.586918,-0.066437,0.431726,0.562865,-0.080738,0.564702,0.448771,-0.029418,0.506288,0.363389,-0.053666,0.470092,0.311443,-0.074016,0.440169,0.264099,-0.089855,0.610817,0.412966,-0.032031,0.572052,0.317328,-0.054183,0.546888,0.257258,-0.073915,0.52448,0.204313,-0.089039,0.662074,0.403243,-0.04005,0.64594,0.309037,-0.069633,0.634604,0.244366,-0.090508,0.621843,0.186002,-0.104105,0.714898,0.412994,-0.050835,0.728462,0.323197,-0.080052,0.740705,0.263933,-0.095044,0.749507,0.208005,-0.104366
1781673677.7064657,206,0,Left,0.714447,0.66719,0.0,0.630554,0.67,-0.034952,0.551249,0.63237,-0.051628,0.491945,0.597462,-0.065945,0.444184,0.564563,-0.079252,0.564437,0.453033,-0.029647,0.50712,0.358803,-0.051735,0.472439,0.303888,-0.06964,0.441608,0.256657,-0.083857,0.609965,0.420418,-0.030275,0.575016,0.34083,-0.053623,0.547539,0.299876,-0.072581,0.519529,0.266408,-0.086047,0.66103,0.408126,-0.036074,0.646002,0.328887,-0.065434,0.630706,0.280299,-0.083512,0.611908,0.234848,-0.094121,0.713315,0.412859,-0.04474,0.727081,0.325877,-0.072384,0.737571,0.269076,-0.086239,0.744215,0.214366,-0.094007
1781673677.7401161,207,0,Left,0.714259,0.67027,0.0,0.629916,0.675786,-0.03383,0.552851,0.642899,-0.050192,0.499272,0.609026,-0.063837,0.462763,0.566559,-0.076298,0.558869,0.451959,-0.024847,0.505609,0.368521,-0.047882,0.4695,0.31942,-0.068844,0.435255,0.283446,-0.084434,0.605041,0.414633,-0.026004,0.575601,0.319323,-0.048556,0.548805,0.280237,-0.067425,0.52049,0.264173,-0.078728,0.656852,0.404465,-0.032501,0.642143,0.317155,-0.057479,0.6247,0.268647,-0.073864,0.604951,0.231199,-0.082997,0.708766,0.417907,-0.04216,0.722654,0.336484,-0.066822,0.729711,0.282865,-0.079114,0.734007,0.233875,-0.085118
1781673677.7730188,208,0,Left,0.713665,0.675048,0.0,0.633877,0.68244,-0.025163,0.558334,0.651434,-0.036727,0.515136,0.612825,-0.047171,0.498861,0.575272,-0.057254,0.557553,0.451463,-0.015662,0.506431,0.383405,-0.04043,0.471719,0.342573,-0.063914,0.437494,0.322792,-0.079589,0.60467,0.409022,-0.022221,0.583731,0.298001,-0.046252,0.556017,0.255969,-0.064758,0.526638,0.255064,-0.072304,0.655982,0.402038,-0.033772,0.645842,0.300888,-0.056662,0.625603,0.254141,-0.06949,0.603628,0.231973,-0.074199,0.706336,0.426197,-0.048179,0.71748,0.354092,-0.070394,0.715747,0.30862,-0.078505,0.711833,0.273484,-0.079837
1781673677.8063254,209,0,Left,0.705787,0.679111,0.0,0.633912,0.688098,-0.029,0.554981,0.648245,-0.046463,0.518523,0.586701,-0.063963,0.546355,0.553244,-0.079828,0.552316,0.448774,-0.008868,0.508848,0.37457,-0.041181,0.479806,0.353659,-0.072732,0.459319,0.369355,-0.091643,0.600976,0.405563,-0.01523,0.583239,0.295545,-0.037845,0.5584,0.25022,-0.05911,0.533116,0.246891,-0.071825,0.65195,0.400449,-0.028735,0.653318,0.29427,-0.052167,0.635057,0.25632,-0.067192,0.611045,0.250809,-0.075142,0.703113,0.425865,-0.045747,0.705908,0.354186,-0.065583,0.697453,0.351445,-0.069491,0.683152,0.371763,-0.06978
1781673677.8389783,210,0,Left,0.706331,0.687576,0.0,0.633406,0.693987,-0.025408,0.557726,0.655697,-0.039678,0.525027,0.597916,-0.054545,0.552903,0.55902,-0.068612,0.554227,0.450932,-0.00132,0.51383,0.382224,-0.026716,0.485868,0.364882,-0.053621,0.461147,0.376332,-0.070663,0.602469,0.41183,-0.01018,0.588031,0.301002,-0.022889,0.56367,0.253291,-0.039654,0.534947,0.242373,-0.051503,0.652776,0.411463,-0.026244,0.658283,0.301812,-0.046895,0.636255,0.263195,-0.066415,0.606769,0.255332,-0.079796,0.70322,0.441885,-0.045152,0.70665,0.38768,-0.067937,0.696144,0.418421,-0.074615,0.67939,0.467662,-0.077966
1781673677.8733904,211,0,Left,0.710509,0.683923,0.0,0.633198,0.691523,-0.02397,0.553128,0.654856,-0.037168,0.513625,0.599126,-0.051524,0.542045,0.56184,-0.064461,0.555674,0.44687,0.001419,0.515596,0.373687,-0.0238,0.487669,0.351135,-0.050056,0.463996,0.360739,-0.066535,0.605856,0.409416,-0.007843,0.593288,0.297516,-0.023448,0.572285,0.250847,-0.040584,0.548515,0.243872,-0.051144,0.658456,0.411032,-0.024232,0.662065,0.300359,-0.046826,0.643724,0.268683,-0.064446,0.619704,0.269263,-0.074507,0.7102,0.44443,-0.043327,0.708067,0.384551,-0.066407,0.694035,0.414194,-0.072175,0.677176,0.463358,-0.073786
1781673677.9061928,212,0,Left,0.711718,0.681277,0.0,0.633198,0.689381,-0.025284,0.550857,0.657146,-0.039962,0.503883,0.60844,-0.05535,0.523603,0.571782,-0.069239,0.555772,0.44893,-0.002764,0.516877,0.372082,-0.02644,0.488793,0.342998,-0.051466,0.463598,0.341104,-0.068301,0.605898,0.411962,-0.010717,0.588239,0.302005,-0.026641,0.56959,0.254703,-0.044223,0.549019,0.244688,-0.056135,0.658618,0.411211,-0.025299,0.660794,0.298561,-0.047305,0.648153,0.269727,-0.064303,0.627998,0.275091,-0.074793,0.711275,0.440233,-0.042735,0.712987,0.372467,-0.065508,0.70072,0.39626,-0.072254,0.683206,0.442658,-0.07529
1781673677.9394217,213,0,Left,0.711869,0.677012,0.0,0.633111,0.688085,-0.031242,0.554295,0.657352,-0.050635,0.508608,0.618233,-0.069435,0.51141,0.571829,-0.086842,0.558613,0.44764,-0.016149,0.523389,0.366842,-0.044962,0.494898,0.333762,-0.073617,0.469702,0.329944,-0.092497,0.608407,0.41062,-0.022236,0.587204,0.299286,-0.047028,0.568183,0.258216,-0.070878,0.55082,0.260753,-0.085677,0.660477,0.409269,-0.034407,0.65777,0.29608,-0.063989,0.648649,0.279081,-0.083812,0.634235,0.300962,-0.094114,0.712999,0.436658,-0.049366,0.717679,0.359839,-0.080019,0.712346,0.369368,-0.091116,0.702448,0.406574,-0.095057
1781673677.9734375,214,0,Left,0.709654,0.676885,0.0,0.632173,0.687727,-0.030318,0.556624,0.656997,-0.047876,0.515023,0.619653,-0.064866,0.4924,0.57813,-0.080068,0.562619,0.446676,-0.019945,0.529858,0.363851,-0.049838,0.502509,0.32661,-0.077281,0.480084,0.326364,-0.093106,0.610939,0.40923,-0.025099,0.58675,0.293492,-0.053651,0.574515,0.26209,-0.075271,0.569896,0.290583,-0.08404,0.662328,0.404241,-0.035642,0.65606,0.291087,-0.065102,0.648646,0.277722,-0.078302,0.640908,0.31412,-0.080491,0.716175,0.425892,-0.049225,0.722702,0.340027,-0.078186,0.716049,0.341304,-0.085765,0.707192,0.382251,-0.0841
1781673678.0063634,215,0,Left,0.714535,0.683124,0.0,0.630005,0.692494,-0.034984,0.549994,0.658085,-0.055734,0.500935,0.614981,-0.075474,0.463813,0.566833,-0.092753,0.569217,0.448641,-0.025033,0.539846,0.358548,-0.05829,0.514571,0.322875,-0.087171,0.494522,0.325666,-0.103519,0.616451,0.414526,-0.028296,0.591253,0.28857,-0.064598,0.584692,0.283275,-0.088622,0.586857,0.335657,-0.096731,0.668233,0.406967,-0.037113,0.653154,0.289995,-0.070262,0.647785,0.290224,-0.083968,0.645529,0.337918,-0.085222,0.724152,0.42147,-0.049475,0.730579,0.322379,-0.079193,0.721022,0.312088,-0.089444,0.709693,0.346959,-0.089663
1781673678.0395076,216,0,Left,0.718269,0.685328,-0.0,0.630796,0.691678,-0.034128,0.54849,0.651769,-0.053555,0.492086,0.606591,-0.07206,0.444036,0.56813,-0.087847,0.57038,0.445182,-0.02119,0.543134,0.351713,-0.053965,0.520354,0.317142,-0.081643,0.504708,0.32506,-0.097019,0.618346,0.412262,-0.024389,0.59332,0.288541,-0.062787,0.589577,0.290729,-0.086435,0.595617,0.352248,-0.093385,0.670576,0.40479,-0.033446,0.653159,0.289671,-0.067869,0.649992,0.288795,-0.081601,0.652733,0.337791,-0.082426,0.726728,0.418025,-0.045958,0.730696,0.32121,-0.077981,0.723365,0.306197,-0.090734,0.716333,0.336681,-0.092405
1781673678.0729663,217,0,Left,0.718387,0.689523,-0.0,0.630895,0.694335,-0.035403,0.549105,0.651259,-0.056943,0.491414,0.606958,-0.078396,0.441032,0.569113,-0.096772,0.572351,0.446871,-0.024376,0.543272,0.34129,-0.065463,0.522925,0.313504,-0.098985,0.513681,0.340007,-0.115465,0.620211,0.41658,-0.027631,0.598505,0.291843,-0.070615,0.5901,0.288409,-0.098607,0.59369,0.352141,-0.108095,0.672134,0.409695,-0.037493,0.656845,0.290375,-0.073823,0.64933,0.281357,-0.089495,0.649742,0.332546,-0.091129,0.727907,0.420512,-0.051131,0.731528,0.319351,-0.08462,0.722426,0.299278,-0.098697,0.714068,0.331555,-0.100386
1781673678.106736,218,0,Left,0.716737,0.689482,-0.0,0.632001,0.694083,-0.035159,0.549479,0.649718,-0.057836,0.490988,0.605323,-0.081156,0.443609,0.564191,-0.10081,0.572427,0.447906,-0.025683,0.542045,0.334786,-0.072556,0.529878,0.321938,-0.109709,0.53347,0.369714,-0.126659,0.621054,0.419898,-0.029116,0.603133,0.290856,-0.075741,0.593105,0.294108,-0.106793,0.59717,0.363034,-0.117972,0.672246,0.414282,-0.039435,0.659669,0.293888,-0.075098,0.64969,0.290265,-0.090882,0.650028,0.346427,-0.092784,0.726217,0.424739,-0.053746,0.728538,0.324489,-0.0845,0.719149,0.303445,-0.097515,0.711964,0.333333,-0.098721
1781673678.1397214,219,0,Left,0.713466,0.687664,-0.0,0.630163,0.691911,-0.033881,0.549447,0.649857,-0.057284,0.492775,0.609914,-0.08155,0.452007,0.564564,-0.101885,0.571696,0.447893,-0.02762,0.541922,0.328793,-0.075828,0.531846,0.326575,-0.112643,0.538744,0.384289,-0.128567,0.620342,0.42128,-0.031272,0.604394,0.28755,-0.076897,0.59433,0.296939,-0.106031,0.598253,0.367584,-0.115974,0.671362,0.416153,-0.041693,0.660077,0.29243,-0.075799,0.649468,0.294447,-0.090122,0.649476,0.353021,-0.091443,0.724937,0.4273,-0.055974,0.727718,0.326608,-0.08463,0.717167,0.309021,-0.09569,0.709262,0.340632,-0.095812
1781673678.174899,220,0,Left,0.7148,0.687961,-0.0,0.631528,0.693588,-0.034592,0.552072,0.654691,-0.058745,0.498823,0.612249,-0.083693,0.462285,0.561806,-0.104877,0.571185,0.450481,-0.024294,0.541274,0.334147,-0.069849,0.531014,0.333412,-0.106604,0.536355,0.386927,-0.12354,0.619048,0.421282,-0.027867,0.602521,0.289534,-0.068177,0.593753,0.297506,-0.096487,0.598047,0.360516,-0.108176,0.669747,0.414318,-0.038353,0.65924,0.292992,-0.069681,0.648988,0.30013,-0.084835,0.648869,0.356564,-0.088639,0.723521,0.425629,-0.052768,0.724626,0.325384,-0.077635,0.713501,0.317651,-0.086254,0.705864,0.3557,-0.086466
1781673678.2068653,221,0,Left,0.716323,0.688105,-0.0,0.632992,0.69276,-0.032716,0.554937,0.655618,-0.056249,0.50443,0.614335,-0.080746,0.47847,0.562809,-0.101569,0.57055,0.453214,-0.019348,0.536459,0.344164,-0.062087,0.526885,0.343256,-0.098017,0.534929,0.389218,-0.115476,0.618272,0.42132,-0.02399,0.599988,0.290854,-0.060221,0.590506,0.294399,-0.086865,0.595417,0.349843,-0.09853,0.668976,0.413604,-0.035464,0.658794,0.292949,-0.064153,0.647646,0.298903,-0.077723,0.647876,0.351033,-0.081385,0.722511,0.427223,-0.050809,0.720842,0.331371,-0.072682,0.711141,0.328156,-0.078333,0.707085,0.365885,-0.077239
1781673678.2417974,222,0,Left,0.716825,0.685524,-0.0,0.6339,0.692196,-0.034878,0.555404,0.65429,-0.059575,0.505,0.615024,-0.084875,0.487177,0.559816,-0.106418,0.568858,0.453433,-0.022298,0.535954,0.346454,-0.066943,0.52736,0.350617,-0.104107,0.537009,0.399425,-0.122676,0.617425,0.420853,-0.026642,0.599495,0.288507,-0.065625,0.590895,0.298829,-0.09383,0.596238,0.357298,-0.10616,0.669063,0.413281,-0.037942,0.659443,0.293642,-0.06779,0.649429,0.299169,-0.082447,0.65156,0.350222,-0.086879,0.722724,0.428479,-0.053355,0.721543,0.333412,-0.075784,0.711702,0.328703,-0.082691,0.708851,0.363625,-0.082786
1781673678.27584,223,0,Left,0.715039,0.681443,-0.0,0.634932,0.691167,-0.034204,0.554919,0.655864,-0.059573,0.504225,0.615659,-0.08539,0.486095,0.560112,-0.106823,0.563714,0.449323,-0.026113,0.530613,0.346749,-0.07046,0.52222,0.345872,-0.103889,0.532077,0.397765,-0.119172,0.613936,0.414273,-0.031036,0.592446,0.282944,-0.071263,0.587249,0.298424,-0.094484,0.593358,0.361501,-0.101817,0.668194,0.407209,-0.042502,0.657309,0.288235,-0.073908,0.651804,0.308282,-0.079726,0.653392,0.363874,-0.0769,0.72496,0.425248,-0.057983,0.727053,0.328558,-0.081606,0.716369,0.33756,-0.082868,0.70933,0.380605,-0.0776
1781673678.3072367,224,0,Left,0.718129,0.685883,0.0,0.635265,0.69264,-0.033912,0.556702,0.658157,-0.057442,0.50806,0.620262,-0.080433,0.478231,0.571128,-0.099816,0.565484,0.449931,-0.026752,0.528156,0.349086,-0.070607,0.51169,0.333362,-0.106091,0.51122,0.371708,-0.12292,0.613606,0.411837,-0.03027,0.58148,0.291859,-0.065938,0.573306,0.27279,-0.090734,0.576989,0.317793,-0.101031,0.667549,0.405124,-0.04063,0.649033,0.292418,-0.072092,0.644469,0.27664,-0.085736,0.641899,0.314655,-0.088802,0.725419,0.423484,-0.054527,0.732092,0.332697,-0.084593,0.724316,0.316675,-0.095187,0.713739,0.344292,-0.095836
1781673678.342223,225,0,Left,0.720042,0.694993,0.0,0.632281,0.693202,-0.028542,0.552824,0.654905,-0.043491,0.498831,0.615158,-0.057417,0.452808,0.575996,-0.070086,0.569966,0.452348,-0.012826,0.527682,0.370319,-0.035544,0.499268,0.331691,-0.058618,0.472589,0.307192,-0.074784,0.617037,0.414133,-0.017063,0.584565,0.310893,-0.030976,0.558693,0.25686,-0.047582,0.533007,0.2239,-0.060216,0.668948,0.405693,-0.027305,0.655678,0.30381,-0.044259,0.642449,0.252226,-0.056424,0.624025,0.217271,-0.06532,0.723592,0.423073,-0.04103,0.737858,0.344778,-0.058356,0.737897,0.301184,-0.06541,0.731684,0.26914,-0.069192
1781673678.372847,226,0,Left,0.723613,0.692435,0.0,0.637143,0.692387,-0.032752,0.554137,0.653026,-0.04995,0.49195,0.618298,-0.064844,0.440071,0.597873,-0.079882,0.575019,0.45618,-0.027739,0.521274,0.368011,-0.051726,0.485987,0.318682,-0.073498,0.4554,0.278336,-0.090029,0.619788,0.416515,-0.031961,0.577917,0.302258,-0.050813,0.548895,0.233242,-0.070614,0.522646,0.176949,-0.085906,0.671468,0.407989,-0.041296,0.6556,0.296861,-0.065348,0.64263,0.228919,-0.085802,0.627232,0.17054,-0.100327,0.725799,0.424198,-0.053476,0.741229,0.33601,-0.077745,0.748334,0.27892,-0.090602,0.751427,0.226599,-0.098941
