timestamp,frame,hand_index,handedness,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_MCP_x,INDEX_MCP_y,INDEX_MCP_z,INDEX_PIP_x,INDEX_PIP_y,INDEX_PIP_z,INDEX_DIP_x,INDEX_DIP_y,INDEX_DIP_z,INDEX_TIP_x,INDEX_TIP_y,INDEX_TIP_z,MIDDLE_MCP_x,MIDDLE_MCP_y,MIDDLE_MCP_z,MIDDLE_PIP_x,MIDDLE_PIP_y,MIDDLE_PIP_z,MIDDLE_DIP_x,MIDDLE_DIP_y,MIDDLE_DIP_z,MIDDLE_TIP_x,MIDDLE_TIP_y,MIDDLE_TIP_z,RING_MCP_x,RING_MCP_y,RING_MCP_z,RING_PIP_x,RING_PIP_y,RING_PIP_z,RING_DIP_x,RING_DIP_y,RING_DIP_z,RING_TIP_x,RING_TIP_y,RING_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
1781673724.3362815,222,0,Right,0.300827,0.735157,1e-06,0.377935,0.724266,-0.046829,0.451163,0.700278,-0.077822,0.516774,0.702953,-0.107138,0.574085,0.721532,-0.136536,0.423618,0.4818,-0.049334,0.480865,0.383752,-0.081367,0.514375,0.322332,-0.107371,0.54249,0.268199,-0.125844,0.372837,0.445217,-0.049469,0.406823,0.32337,-0.073344,0.428351,0.246436,-0.093229,0.4454,0.183384,-0.108374,0.321062,0.44404,-0.054833,0.328228,0.329518,-0.077139,0.334441,0.257234,-0.095858,0.342276,0.195874,-0.108987,0.268934,0.473142,-0.06513,0.241322,0.39127,-0.086378,0.224733,0.336055,-0.09683,0.213932,0.283612,-0.102809
1781673724.3689618,223,0,Right,0.298781,0.732479,1e-06,0.375431,0.721874,-0.047193,0.447933,0.697355,-0.077853,0.512733,0.698388,-0.106632,0.569541,0.714993,-0.135519,0.418229,0.478713,-0.04913,0.475692,0.381318,-0.081046,0.508985,0.317236,-0.106998,0.536209,0.260589,-0.1256,0.366811,0.442447,-0.048987,0.399406,0.319118,-0.073197,0.419865,0.242272,-0.093172,0.435762,0.179363,-0.108179,0.315572,0.442288,-0.054012,0.32236,0.326425,-0.0767,0.327372,0.25295,-0.095581,0.334023,0.189844,-0.108669,0.264569,0.472757,-0.063942,0.237527,0.39196,-0.085732,0.22117,0.336756,-0.096417,0.210097,0.284324,-0.102385
1781673724.40124,224,0,Right,0.295076,0.731656,1e-06,0.372581,0.722099,-0.047387,0.446773,0.696767,-0.07856,0.51313,0.696561,-0.107614,0.570261,0.711792,-0.136793,0.412221,0.478288,-0.050889,0.469039,0.38067,-0.083457,0.502519,0.315504,-0.109834,0.52983,0.257939,-0.128724,0.361675,0.442907,-0.051012,0.394735,0.320047,-0.075924,0.414833,0.241606,-0.09615,0.429974,0.176708,-0.111426,0.31118,0.442919,-0.056232,0.319281,0.326033,-0.079672,0.324186,0.251306,-0.098655,0.330171,0.186882,-0.111776,0.260825,0.473472,-0.066318,0.234404,0.390616,-0.088785,0.21822,0.333764,-0.099627,0.207187,0.279466,-0.105731
1781673724.4335482,225,0,Right,0.291842,0.732591,1e-06,0.369793,0.722946,-0.048293,0.444258,0.696799,-0.07909,0.509425,0.694455,-0.107598,0.564967,0.708105,-0.136145,0.408951,0.477514,-0.050075,0.465366,0.379725,-0.082237,0.498133,0.313868,-0.108561,0.524405,0.255921,-0.127361,0.357542,0.44169,-0.049479,0.390205,0.317793,-0.074003,0.410236,0.238753,-0.094209,0.425493,0.173955,-0.109391,0.306582,0.441295,-0.054122,0.315173,0.323747,-0.077271,0.321132,0.249378,-0.096157,0.328175,0.185537,-0.10914,0.255784,0.471291,-0.063736,0.230472,0.388819,-0.085756,0.215045,0.332189,-0.096386,0.204649,0.278287,-0.102358
1781673724.4675658,226,0,Right,0.28918,0.733642,1e-06,0.365721,0.72499,-0.048949,0.44005,0.697846,-0.080449,0.505867,0.693168,-0.109401,0.564057,0.705799,-0.138222,0.405945,0.479309,-0.05138,0.461743,0.378488,-0.08403,0.494395,0.311448,-0.110183,0.521072,0.253849,-0.128636,0.354661,0.444283,-0.050556,0.38741,0.318631,-0.075745,0.407774,0.238592,-0.095941,0.423886,0.173512,-0.110973,0.303617,0.443935,-0.055014,0.313175,0.325354,-0.079109,0.320791,0.250709,-0.097747,0.329629,0.187386,-0.110322,0.252313,0.473104,-0.064423,0.228225,0.388585,-0.087327,0.213843,0.33058,-0.098053,0.204559,0.275401,-0.103925
1781673724.5004363,227,0,Right,0.286721,0.735659,1e-06,0.364959,0.72699,-0.049442,0.438588,0.700369,-0.081113,0.503478,0.693838,-0.110109,0.560364,0.700241,-0.138915,0.402144,0.480579,-0.051538,0.457724,0.378936,-0.084456,0.490201,0.311474,-0.111161,0.516879,0.253077,-0.129937,0.351026,0.44583,-0.050259,0.384906,0.320204,-0.075655,0.405474,0.239516,-0.09635,0.421751,0.173373,-0.111673,0.300332,0.445279,-0.054282,0.311287,0.326784,-0.078351,0.319783,0.251725,-0.096923,0.32932,0.187336,-0.109444,0.249299,0.47426,-0.063268,0.228731,0.389351,-0.08598,0.21618,0.330894,-0.096191,0.208211,0.275348,-0.101675
1781673724.5340574,228,0,Right,0.282189,0.745235,1e-06,0.360254,0.735946,-0.048821,0.436168,0.704985,-0.079069,0.502015,0.694413,-0.10649,0.560264,0.696185,-0.13364,0.398647,0.488453,-0.049871,0.453428,0.384387,-0.082112,0.485536,0.315581,-0.108385,0.511724,0.255229,-0.126848,0.348289,0.454018,-0.048994,0.382597,0.326332,-0.073973,0.403174,0.243708,-0.09466,0.419108,0.174986,-0.109843,0.297839,0.453216,-0.053421,0.31081,0.333097,-0.077506,0.319945,0.256218,-0.095833,0.329166,0.190318,-0.107923,0.24603,0.480975,-0.062746,0.227948,0.392647,-0.0855,0.216506,0.333056,-0.095183,0.209134,0.276454,-0.100095
1781673724.5675073,229,0,Right,0.282466,0.755004,1e-06,0.36167,0.744324,-0.049852,0.435791,0.710126,-0.080244,0.501592,0.695569,-0.107619,0.559447,0.693738,-0.134779,0.397059,0.494743,-0.051188,0.449871,0.389659,-0.084107,0.481077,0.318788,-0.111305,0.506712,0.256348,-0.130524,0.34643,0.460559,-0.049636,0.379242,0.333784,-0.075022,0.399575,0.250693,-0.096403,0.41587,0.181415,-0.112347,0.296003,0.459502,-0.053394,0.309418,0.340067,-0.07743,0.31858,0.26353,-0.095759,0.327844,0.197994,-0.108121,0.244495,0.486959,-0.062201,0.227063,0.398739,-0.084974,0.21636,0.338389,-0.095057,0.20947,0.281605,-0.10042
1781673724.6008513,230,0,Right,0.276189,0.767326,1e-06,0.356847,0.75747,-0.049852,0.43127,0.723125,-0.080378,0.495968,0.703985,-0.107874,0.554252,0.698603,-0.135124,0.392302,0.506844,-0.05114,0.444714,0.400361,-0.084358,0.475175,0.328157,-0.111785,0.500004,0.264444,-0.131231,0.341598,0.473092,-0.050012,0.374481,0.345301,-0.076263,0.394631,0.26069,-0.098287,0.411049,0.189835,-0.114665,0.290757,0.472449,-0.054219,0.306249,0.350583,-0.079813,0.316332,0.27251,-0.098626,0.326179,0.206377,-0.111008,0.238381,0.499767,-0.063338,0.223403,0.408681,-0.087661,0.214239,0.346103,-0.098307,0.208468,0.287893,-0.103864
1781673724.633947,231,0,Right,0.272935,0.781864,1e-06,0.353875,0.769843,-0.049813,0.429154,0.735508,-0.080733,0.494643,0.716776,-0.108562,0.553403,0.712061,-0.136163,0.388488,0.524674,-0.052519,0.441613,0.415661,-0.085897,0.471349,0.342462,-0.112817,0.494866,0.277902,-0.131878,0.337576,0.491623,-0.051359,0.370936,0.360434,-0.078568,0.389905,0.273892,-0.100963,0.40452,0.20149,-0.117454,0.286542,0.490105,-0.055387,0.303562,0.365398,-0.081724,0.313633,0.284971,-0.101249,0.32276,0.216692,-0.113973,0.234138,0.515094,-0.064155,0.221288,0.421413,-0.088947,0.212754,0.356966,-0.100138,0.206959,0.297095,-0.106024
1781673724.667749,232,0,Right,0.267535,0.799698,1e-06,0.348711,0.790107,-0.050417,0.423015,0.755011,-0.081391,0.489902,0.735808,-0.109075,0.54766,0.729105,-0.136597,0.384122,0.543031,-0.05411,0.437633,0.434549,-0.088043,0.468563,0.361546,-0.115406,0.493807,0.297326,-0.134863,0.333258,0.50872,-0.052857,0.365286,0.376945,-0.080723,0.384934,0.2897,-0.103638,0.400718,0.216727,-0.12061,0.281817,0.50722,-0.056791,0.29796,0.381511,-0.084045,0.308604,0.300369,-0.104346,0.318492,0.231202,-0.117653,0.228947,0.532789,-0.06547,0.216935,0.437993,-0.091563,0.209412,0.372231,-0.103818,0.204985,0.310804,-0.110525
1781673724.700812,233,0,Right,0.262994,0.815234,1e-06,0.345858,0.806514,-0.049829,0.421324,0.772126,-0.08016,0.487752,0.752257,-0.107296,0.545469,0.747403,-0.134325,0.380901,0.561546,-0.052684,0.435601,0.453781,-0.086014,0.467623,0.381173,-0.113016,0.493689,0.317037,-0.132158,0.329468,0.526431,-0.051486,0.362614,0.394798,-0.078618,0.382511,0.305968,-0.101528,0.39808,0.230706,-0.11859,0.277396,0.523867,-0.055435,0.295083,0.39973,-0.082152,0.305783,0.317256,-0.103035,0.314877,0.246597,-0.116731,0.22379,0.547602,-0.064036,0.212545,0.453282,-0.08976,0.204454,0.387423,-0.102118,0.198702,0.326165,-0.108877
1781673724.7339623,234,0,Right,0.260489,0.827772,1e-06,0.343212,0.820733,-0.049603,0.419609,0.787597,-0.080322,0.487224,0.767982,-0.107872,0.546077,0.761624,-0.135325,0.381266,0.578388,-0.054021,0.435999,0.471643,-0.088484,0.469103,0.399492,-0.115758,0.496504,0.335675,-0.134978,0.330288,0.540969,-0.053216,0.364828,0.408709,-0.081225,0.385482,0.321732,-0.103954,0.401586,0.247747,-0.120684,0.278435,0.536742,-0.057451,0.297429,0.412909,-0.084271,0.307798,0.330703,-0.104387,0.316773,0.259273,-0.117651,0.22553,0.559299,-0.066355,0.215415,0.464968,-0.091801,0.20723,0.400381,-0.103437,0.201262,0.339489,-0.109733
1781673724.7674422,235,0,Right,0.261385,0.842638,1e-06,0.343093,0.835388,-0.047686,0.418911,0.798857,-0.076629,0.484829,0.773662,-0.102765,0.54524,0.767095,-0.128582,0.384872,0.589997,-0.048577,0.439502,0.487997,-0.081619,0.472898,0.419866,-0.108385,0.500257,0.359586,-0.12738,0.334279,0.552739,-0.048557,0.369836,0.424439,-0.075579,0.391786,0.341345,-0.097695,0.409043,0.270559,-0.113976,0.282311,0.548211,-0.053839,0.301135,0.425591,-0.080563,0.313315,0.345502,-0.100402,0.324127,0.276009,-0.113387,0.228816,0.570496,-0.063672,0.217721,0.47576,-0.089238,0.209322,0.410971,-0.101015,0.20319,0.349561,-0.107439
1781673724.800983,236,0,Right,0.261535,0.852641,1e-06,0.342909,0.844909,-0.044732,0.419952,0.806065,-0.069764,0.484218,0.774307,-0.092609,0.543792,0.765149,-0.114808,0.388287,0.595415,-0.035416,0.434899,0.50205,-0.064124,0.464614,0.443238,-0.08993,0.490329,0.390629,-0.108861,0.339158,0.55903,-0.035142,0.368017,0.440124,-0.058101,0.387113,0.365707,-0.079547,0.40283,0.303074,-0.095986,0.288531,0.555189,-0.040701,0.303973,0.440264,-0.064793,0.314045,0.364664,-0.084796,0.323327,0.298865,-0.098535,0.23578,0.578293,-0.050794,0.222618,0.48891,-0.07468,0.212644,0.428036,-0.086751,0.204736,0.370233,-0.093881
1781673724.8340435,237,0,Right,0.267383,0.861871,0.0,0.340531,0.848819,-0.034136,0.412322,0.798307,-0.053563,0.472836,0.753034,-0.07344,0.525695,0.729858,-0.092469,0.397569,0.609013,-0.019685,0.430453,0.513608,-0.04577,0.439977,0.465709,-0.067855,0.444427,0.436186,-0.081759,0.348463,0.575303,-0.021298,0.36942,0.455629,-0.047106,0.377021,0.435185,-0.065077,0.379458,0.437687,-0.073901,0.296607,0.568304,-0.027565,0.306458,0.456415,-0.054396,0.30758,0.475693,-0.05995,0.305542,0.513759,-0.057547,0.243253,0.582888,-0.037436,0.233952,0.487341,-0.057144,0.235623,0.489354,-0.055998,0.236856,0.513831,-0.049994
1781673724.8741248,238,0,Right,0.267451,0.89815,-0.0,0.338011,0.874948,-0.021135,0.403907,0.821038,-0.035588,0.448439,0.757387,-0.053088,0.460983,0.69692,-0.069101,0.399263,0.666414,-0.017202,0.427134,0.538774,-0.051566,0.43184,0.549268,-0.073806,0.433134,0.579203,-0.084248,0.353907,0.645858,-0.025276,0.375569,0.513919,-0.063888,0.377612,0.579434,-0.079876,0.374185,0.644408,-0.082312,0.305354,0.640858,-0.037293,0.320517,0.518466,-0.070159,0.328402,0.583465,-0.066624,0.326537,0.647665,-0.055957,0.253508,0.648403,-0.051862,0.26077,0.552896,-0.074687,0.27357,0.596686,-0.068189,0.275437,0.651199,-0.057455
1781673724.901029,239,0,Right,0.262979,0.948673,-0.0,0.33874,0.921139,-0.019929,0.406369,0.868651,-0.03327,0.44354,0.794442,-0.050939,0.432369,0.724293,-0.066809,0.395182,0.724397,0.00052,0.424107,0.625667,-0.033185,0.42365,0.645958,-0.05687,0.415633,0.689692,-0.067617,0.353804,0.700188,-0.006435,0.380533,0.599088,-0.041454,0.369664,0.673384,-0.055206,0.358262,0.735128,-0.055939,0.308703,0.689685,-0.018889,0.328153,0.58904,-0.050852,0.323889,0.661026,-0.043356,0.313913,0.721373,-0.029956,0.257681,0.692427,-0.034136,0.272688,0.617906,-0.055446,0.277908,0.669132,-0.045456,0.274199,0.719744,-0.032385
1781673724.9343088,240,0,Right,0.278996,1.005447,-0.0,0.356391,0.97072,-0.017383,0.414621,0.900796,-0.028626,0.437432,0.82349,-0.044831,0.433852,0.761448,-0.058259,0.406445,0.763853,0.008905,0.426742,0.683449,-0.029383,0.424486,0.725764,-0.054937,0.415295,0.789312,-0.06458,0.356695,0.750157,0.002249,0.375279,0.686826,-0.035212,0.365718,0.774604,-0.047057,0.359114,0.834548,-0.045001,0.305798,0.751601,-0.011279,0.321375,0.689362,-0.047626,0.321242,0.772554,-0.038627,0.316749,0.830221,-0.022386,0.250023,0.768513,-0.027124,0.264099,0.71869,-0.0512,0.273908,0.780905,-0.039906,0.276488,0.828222,-0.024037
1781673724.9675798,241,0,Right,0.275409,1.058634,-0.0,0.35544,1.018512,-0.011161,0.421083,0.935368,-0.01815,0.450942,0.84801,-0.027516,0.45711,0.777014,-0.034445,0.405085,0.848012,-0.017198,0.425334,0.740673,-0.050465,0.417793,0.791382,-0.066895,0.413438,0.855731,-0.071062,0.351908,0.844759,-0.023891,0.370432,0.755944,-0.057596,0.365428,0.830453,-0.065058,0.36087,0.898425,-0.062562,0.297939,0.849667,-0.033714,0.314907,0.772804,-0.064133,0.318124,0.844779,-0.052904,0.316339,0.906081,-0.037671,0.242245,0.863289,-0.044506,0.259727,0.801188,-0.065891,0.270079,0.855687,-0.054483,0.272011,0.904537,-0.039735
1781673725.0009,242,0,Right,0.313016,0.957681,-0.0,0.368234,0.953109,-0.010637,0.410361,0.949068,-0.029204,0.43839,0.942096,-0.052134,0.446353,0.938307,-0.07579,0.396468,0.869545,-0.033625,0.414979,0.825616,-0.06749,0.405752,0.88628,-0.092166,0.39707,0.947325,-0.105118,0.345237,0.87183,-0.044128,0.361879,0.8475,-0.069779,0.359068,0.906961,-0.07818,0.356271,0.961877,-0.083922,0.295008,0.877347,-0.056281,0.308601,0.86914,-0.075746,0.310021,0.917987,-0.066848,0.307983,0.964736,-0.060259,0.24747,0.88854,-0.070227,0.253997,0.891693,-0.079322,0.262428,0.92581,-0.066241,0.267327,0.960392,-0.056262
